id,CTDTEMP_ITS90,Salinity_PSS78,Depth,TA,DIC
4212,18.781,33.568,2.0,2240.2,1978.3
4213,11.23,33.6095,2.0,2209.0,2006.0
4214,20.548,33.569,1.0,2236.0,1983.6
4216,15.402,33.369,30.0,2227.7,2021.2
4217,21.701,33.563,2.0,2242.4,1998.9
4218,21.533,33.508,2.0,2237.5,2014.3
4219,16.046,33.484,30.0,2236.9,2027.2
4220,19.735,33.449,2.0,2235.6,2021.2
4221,17.817,33.625,1.0,2243.4,2015.1
4223,16.911,33.547,2.0,2241.5,2021.3
4224,11.23,33.6095,2.0,2242.7,2010.0
4225,16.537,33.337,2.0,2227.6,2014.0
4227,11.23,33.6095,31.0,2194.4,2010.8
4229,22.021,33.556,2.0,2240.5,1974.9
4230,7.276,34.291,515.0,2299.6,2291.6
4231,9.222,34.252,270.0,2281.0,2245.8
4232,10.151,33.865,100.0,2241.5,2151.0
4233,14.179,33.406,27.0,2228.7,2026.0
4234,22.292,33.578,2.0,2237.9,1996.9
4235,11.23,33.6095,2.0,2245.8,2011.5
